pid,trial_no,type,stim,rt,history_accessed,jspsych
5838861383a1cc0001f3f258,10,outcome,"[2,13]",7011,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,13]"",""response"":null,""rt"":7011,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":2,\""obj2\"":13,\""truth\"":true,\""trial_number\"":10,\""rt\"":7011,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,11,outcome,"[3,13]",1404,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":1404,""history_accessed"":false,""trial_number"":11,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":11,\""rt\"":1404,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,12,outcome,"[2,11]",1849,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":1849,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":12,\""rt\"":1849,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,13,outcome,"[7,19]",3380,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":3380,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":13,\""rt\"":3380,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,14,outcome,"[5,11]",30829,t,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":30829,""history_accessed"":true,""trial_number"":14,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":14,\""rt\"":30829,\""history_accessed\"":true}""}"
5838861383a1cc0001f3f258,15,outcome,"[5,5]",1729,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":1729,""history_accessed"":false,""trial_number"":15,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":15,\""rt\"":1729,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,16,outcome,"[11,13]",1619,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":1619,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":16,\""rt\"":1619,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,17,outcome,"[2,2]",1305,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":1305,""history_accessed"":false,""trial_number"":17,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":17,\""rt\"":1305,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,18,outcome,"[2,17]",1480,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":1480,""history_accessed"":false,""trial_number"":18,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":18,\""rt\"":1480,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,19,outcome,"[3,17]",2896,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":2896,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":19,\""rt\"":2896,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,20,outcome,"[7,13]",1235,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":1235,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":20,\""rt\"":1235,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,21,outcome,"[5,13]",2475,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":2475,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":21,\""rt\"":2475,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,22,outcome,"[17,19]",2165,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,19]"",""response"":null,""rt"":2165,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":17,\""obj2\"":19,\""truth\"":false,\""trial_number\"":22,\""rt\"":2165,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,23,outcome,"[11,17]",2439,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,17]"",""response"":null,""rt"":2439,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":11,\""obj2\"":17,\""truth\"":false,\""trial_number\"":23,\""rt\"":2439,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,24,outcome,"[2,5]",3073,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":3073,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":24,\""rt\"":3073,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,25,outcome,"[2,7]",3647,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":3647,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":25,\""rt\"":3647,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,26,outcome,"[7,11]",2922,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,11]"",""response"":null,""rt"":2922,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":7,\""obj2\"":11,\""truth\"":true,\""trial_number\"":26,\""rt\"":2922,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,27,outcome,"[3,5]",3686,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":3686,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":27,\""rt\"":3686,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,28,outcome,"[3,11]",3781,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":3781,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":28,\""rt\"":3781,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,29,outcome,"[11,19]",4740,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":4740,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":29,\""rt\"":4740,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,30,outcome,"[2,19]",4967,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":4967,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":30,\""rt\"":4967,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,31,outcome,"[2,3]",4687,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":4687,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":31,\""rt\"":4687,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,32,outcome,"[5,17]",4427,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":4427,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":32,\""rt\"":4427,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,33,outcome,"[17,17]",3319,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":3319,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":33,\""rt\"":3319,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,34,outcome,"[11,11]",5075,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":5075,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":34,\""rt\"":5075,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,35,outcome,"[19,19]",4001,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":4001,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":35,\""rt\"":4001,\""history_accessed\"":false}""}"
5838861383a1cc0001f3f258,36,outcome,"[13,17]",3670,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":3670,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":36,\""rt\"":3670,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,1,outcome,"[3,11]",12893,t,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":12893,""history_accessed"":true,""trial_number"":1,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":1,\""rt\"":12893,\""history_accessed\"":true}""}"
58404fd8ad98e40001ce915f,2,outcome,"[17,17]",3177,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":3177,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":2,\""rt\"":3177,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,3,outcome,"[5,17]",2749,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":2749,""history_accessed"":false,""trial_number"":3,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":3,\""rt\"":2749,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,4,outcome,"[5,19]",2622,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":2622,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":4,\""rt\"":2622,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,5,outcome,"[7,7]",1793,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":1793,""history_accessed"":false,""trial_number"":5,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":5,\""rt\"":1793,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,6,outcome,"[2,5]",3397,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":3397,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":6,\""rt\"":3397,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,7,outcome,"[3,13]",2160,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":2160,""history_accessed"":false,""trial_number"":7,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":7,\""rt\"":2160,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,8,outcome,"[2,7]",3325,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":3325,""history_accessed"":false,""trial_number"":8,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":8,\""rt\"":3325,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,9,outcome,"[3,7]",2454,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":2454,""history_accessed"":false,""trial_number"":9,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":9,\""rt\"":2454,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,10,outcome,"[3,17]",2288,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":2288,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":10,\""rt\"":2288,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,11,outcome,"[7,11]",3904,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,11]"",""response"":null,""rt"":3904,""history_accessed"":false,""trial_number"":11,""jspsych"":""{\""obj1\"":7,\""obj2\"":11,\""truth\"":true,\""trial_number\"":11,\""rt\"":3904,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,12,outcome,"[11,19]",20400,t,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":20400,""history_accessed"":true,""trial_number"":12,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":12,\""rt\"":20400,\""history_accessed\"":true}""}"
58404fd8ad98e40001ce915f,13,outcome,"[7,13]",2713,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":2713,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":13,\""rt\"":2713,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,14,outcome,"[5,13]",3056,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":3056,""history_accessed"":false,""trial_number"":14,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":14,\""rt\"":3056,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,15,outcome,"[3,5]",1508,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":1508,""history_accessed"":false,""trial_number"":15,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":15,\""rt\"":1508,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,16,outcome,"[11,17]",1391,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,17]"",""response"":null,""rt"":1391,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":11,\""obj2\"":17,\""truth\"":false,\""trial_number\"":16,\""rt\"":1391,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,17,outcome,"[2,13]",1807,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,13]"",""response"":null,""rt"":1807,""history_accessed"":false,""trial_number"":17,""jspsych"":""{\""obj1\"":2,\""obj2\"":13,\""truth\"":true,\""trial_number\"":17,\""rt\"":1807,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,18,outcome,"[2,11]",1576,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":1576,""history_accessed"":false,""trial_number"":18,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":18,\""rt\"":1576,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,19,outcome,"[2,3]",1913,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":1913,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":19,\""rt\"":1913,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,20,outcome,"[13,13]",1319,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":1319,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":20,\""rt\"":1319,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,21,outcome,"[7,19]",1141,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":1141,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":21,\""rt\"":1141,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,22,outcome,"[2,17]",1191,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":1191,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":22,\""rt\"":1191,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,23,outcome,"[2,2]",3037,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":3037,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":23,\""rt\"":3037,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,24,outcome,"[19,19]",1411,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":1411,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":24,\""rt\"":1411,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,25,outcome,"[5,5]",3907,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":3907,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":25,\""rt\"":3907,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,26,outcome,"[2,19]",1679,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":1679,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":26,\""rt\"":1679,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,27,outcome,"[7,17]",1347,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":1347,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":27,\""rt\"":1347,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,28,outcome,"[5,7]",1120,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,7]"",""response"":null,""rt"":1120,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":5,\""obj2\"":7,\""truth\"":false,\""trial_number\"":28,\""rt\"":1120,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,29,outcome,"[17,19]",1051,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,19]"",""response"":null,""rt"":1051,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":17,\""obj2\"":19,\""truth\"":false,\""trial_number\"":29,\""rt\"":1051,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,30,outcome,"[11,13]",1732,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":1732,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":30,\""rt\"":1732,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,31,outcome,"[3,3]",1657,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,3]"",""response"":null,""rt"":1657,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":3,\""obj2\"":3,\""truth\"":true,\""trial_number\"":31,\""rt\"":1657,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,32,outcome,"[3,19]",1152,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":1152,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":32,\""rt\"":1152,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,33,outcome,"[11,11]",1897,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":1897,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":33,\""rt\"":1897,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,34,outcome,"[13,17]",1222,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":1222,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":34,\""rt\"":1222,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,35,outcome,"[5,11]",1418,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":1418,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":35,\""rt\"":1418,\""history_accessed\"":false}""}"
58404fd8ad98e40001ce915f,36,outcome,"[13,19]",1877,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":1877,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":36,\""rt\"":1877,\""history_accessed\"":false}""}"
5dc0e5d927d0520845f47856,1,outcome,"[2,3]",9112,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":9112,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":1,\""rt\"":9112,\""history_accessed\"":false}""}"
5dc0e5d927d0520845f47856,2,outcome,"[11,19]",16840,t,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":16840,""history_accessed"":true,""trial_number"":2,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":2,\""rt\"":16840,\""history_accessed\"":true}""}"
